IsoDatetime,EA,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS,,EA avg,EA mmscfd,,Total,max(total),,min(total),,avg(total,
2018-11-10T00:00:00,119784435,147132003,92102295,73582793,154920689,175265132,126753508,150250449,98811879,80573607,132633083,15697801,48797372,,,,,1416305046,,,,,,
2018-11-11T00:00:00,118941387,154600660,96453492,80122254,151913869,180705206,136957071,147603593,98431327,80175985,137119296,16194363,49028772,,,,,1448247275,,,,,,
2018-11-12T00:00:00,121432784,162809351,99984326,81603086,155798765,190397423,138089940,145432813,97764741,82594970,148989810,17311615,51028873,,,,,1493238497,,,,,,
2018-11-13T00:00:00,122463843,160961016,98978951,79922906,157075875,181867150,133066411,146730499,98078277,79719232,142387466,16555405,49011094,,,,,1466818125,,,,,,
2018-11-14T00:00:00,117487142,148379202,91644161,70722508,150730312,175108154,112872900,140474259,95630002,74719186,131092055,15956356,48851501,,,,,1373667738,,,,,,
2018-11-15T00:00:00,111007505,135946645,84397722,74981983,142321062,170313694,114875713,131706804,94142726,74403240,121195542,15531246,48873054,,,,,1319696936,,,,,,
2018-11-16T00:00:00,124909640,140777827,88781748,72501956,159490005,161005845,116904654,151961404,101213303,74713155,121099120,14603525,48814737,,,,,1376776919,,,,,,
2018-11-17T00:00:00,136972939,163000243,102132603,76546487,176263735,178829672,130146278,173104357,119130651,92541493,140523014,16012054,58215496,,,,,1563419022,,,,,,
2018-11-18T00:00:00,146167243,179271466,111327775,81175145,185973039,188499513,137660604,183648798,127617452,103498074,151705325,16881601,64736356,,,,,1678162391,,,,,,
2018-11-19T00:00:00,167640654,209030459,127448616,92588727,214188392,215336179,156215895,205245977,149594017,119268599,179126503,19522479,71808782,,,,,1927015279,,,,,,
2018-11-20T00:00:00,185490245,233424598,141694094,101856635,236394389,235991836,170722252,228330232,170509962,133066995,199474937,21352445,78691165,,,,,2136999785,,,,,,
2018-11-21T00:00:00,196925678,245865508,148481456,109226866,250810179,255556659,179373955,243177477,173375788,135827824,213861539,23087483,81285245,,,,,2256855657,,,,,,
2018-11-22T00:00:00,197598437,241958095,145592005,107470315,251466912,257997781,173611386,244394145,175269973,143382845,218708338,23308966,87796653,,,,,2268555851,,,,,,
2018-11-23T00:00:00,180455468,231868779,142097453,105602454,228503386,255644486,168945801,224633277,156518033,123352596,204402569,22972782,80999270,,,,,2125996354,,,,,,
2018-11-24T00:00:00,164877076,208913610,128872591,101854561,211335425,240100993,164720848,210616386,147740997,116200676,182503195,21409549,73501280,,,,,1972647187,,,,,,
2018-11-25T00:00:00,163461568,206568838,127025192,104470449,207224019,232668719,176359411,206666163,150172963,123033767,178730130,20773195,75141485,,,,,1972295899,,,,,,
2018-11-26T00:00:00,174312227,225069440,136019149,110076000,221833380,247407610,187049194,213874477,161211908,134081634,196899582,22363714,76761356,,,,,2106959671,,,,,,
2018-11-27T00:00:00,177827995,231494553,140469092,112524383,226202160,268224177,197295235,218265071,159389395,126981994,206895552,24210234,72578686,,,,,2162358527,,,,,,
2018-11-28T00:00:00,139602712,182389776,111859115,94629970,177776447,208289641,163163168,168666395,125371892,94420789,159765338,18894096,57202894,,,,,1702032233,,,,,,
2018-11-29T00:00:00,133542386,173829660,107365605,89942908,170075237,201351250,162425760,160623402,119898844,92192519,156604093,18278651,58280577,,,,,1644410892,,,,,,
2018-11-30T00:00:00,145230394,186714180,116713729,96440610,184295435,215342695,170306770,178036864,123422286,98568712,163305641,19406296,61128856,,,,,1758912468,,,,,,
2018-12-01T00:00:00,129345893,163161928,102491199,95076390,165869668,194770247,162511010,162298071,113249326,85450999,145269413,17721658,56050459,,,,,1593266261,,,,,,
2018-12-02T00:00:00,109476255,145027489,91707181,89086898,138828824,173064282,163366978,134143841,98234745,75728484,123373605,15816158,52359434,,,,,1410214174,,,,,,
2018-12-03T00:00:00,130893728,181927677,111899358,108055518,166766235,217723462,182220552,156882102,111390699,91753280,157770509,20054681,60382914,,,,,1697720715,,,,,,
2018-12-04T00:00:00,156592458,217870442,132638138,119291757,199151046,249592202,194734891,190350008,131411870,115572818,185322164,22901136,72532223,,,,,1987961153,,,,,,
2018-12-05T00:00:00,141192159,200943142,122887928,118342598,179597133,227473275,200094000,170387365,119261887,97552003,167296835,20926526,63029856,,,,,1828984707,,,,,,
2018-12-06T00:00:00,129186937,171904391,106314288,98999165,164459627,196329386,171247065,154720074,113298046,88693058,148026437,18144137,58112135,,,,,1619434746,,,,,,
2018-12-07T00:00:00,148761482,190744792,119868343,100306739,188719954,219182306,172284751,182295945,130107610,103486051,164109252,20086027,62454548,,,,,1802407800,,,,,,
2018-12-08T00:00:00,145764384,178075018,111870045,97814399,186645150,213782786,156000016,183937866,124762933,96602037,152664292,19412438,59327842,,,,,1726659206,,,,,,
2018-12-09T00:00:00,146546823,182507872,113756138,105842904,185517460,208276952,169567300,183391189,124094721,102421584,155847258,18945303,59919694,,,,,1756635198,,,,,,
2018-12-10T00:00:00,159672878,206247380,126077464,118188456,202658428,226963476,189474491,194213415,140272373,116369553,175199923,20887961,65299598,,,,,1941525396,,,,,,
2018-12-11T00:00:00,174500810,224132078,136451991,116429466,221311889,231569711,187155449,213362784,145883616,118341297,184275949,21299782,67953706,,,,,2042668528,,,,,,
2018-12-12T00:00:00,194639842,247141999,150302226,117877520,247136751,256539675,186365850,239517446,160980118,126022935,205419020,23530623,73719487,,,,,2229193492,,,,,,
2018-12-13T00:00:00,212331950,262066401,158647484,117219624,269363807,279557444,203689910,262630215,179919943,145553784,225006058,25588787,84323095,,,,,2425898502,,,,,,
2018-12-14T00:00:00,223007070,267696449,163507935,126404915,282552975,302961676,217139246,281522911,193111735,153842103,246151765,27548308,88748807,,,,,2574195895,,,,,,
2018-12-15T00:00:00,219267312,275204502,168273059,133698946,281604971,317404275,217766208,285328115,184389256,137482554,236513851,28600168,81264459,,,,,2566797676,,,,,,
2018-12-16T00:00:00,187739653,227775910,139835772,114252978,236797072,257465346,190769747,238300651,161021503,128608697,202649771,23307159,72932217,,,,,2181456476,,,,,,
2018-12-17T00:00:00,178059446,237209702,144342412,114708354,225616472,263365939,190386824,218057108,154619775,120297941,208859921,24135124,69136011,,,,,2148795029,,,,,,
2018-12-18T00:00:00,170537669,219206743,134068272,106160937,216195631,243007070,169344391,208116879,152384556,119230676,193639899,22315823,68251562,,,,,2022460108,,,,,,
2018-12-19T00:00:00,170542548,217565058,133104659,108029936,215977554,244968751,174851045,207839776,151386599,118399804,194565138,22491462,69047991,,,,,2028770321,,,,,,
2018-12-20T00:00:00,164942848,215610606,132061195,109088404,208838805,235595684,172694429,200637497,145192772,112677279,189693053,21652969,67736659,,,,,1976422200,,,,,,
2018-12-21T00:00:00,143424479,196503766,120513951,103042571,178912168,225413187,166175921,173657302,120125618,95441736,161092169,20561747,59766475,,,,,1764631090,,,,,,
2018-12-22T00:00:00,138474287,181050031,113730162,96027706,173309511,212358455,155723226,172247205,119361355,94309424,154090886,19172010,57346652,,,,,1687200910,,,,,,
2018-12-23T00:00:00,137292720,193104313,120842290,96845057,171703377,216538909,170896086,170618779,112843761,87070372,160723278,19542191,56984169,,,,,1715005302,,,,,,
2018-12-24T00:00:00,162546727,212960780,129714266,109416511,207316050,249352253,209024790,202805906,132850261,100724909,183865686,22550444,65147580,,,,,1988276163,,,,,,
2018-12-25T00:00:00,157469853,193315661,115296892,96965173,190112234,212858658,186926561,195900007,120324453,93437019,167055444,19138653,57636225,,,,,1806436833,,,,,,
2018-12-26T00:00:00,155710932,179928280,112725864,91611267,194388053,214209729,158075054,195207742,132600021,100962081,155197370,19335092,60110436,,,,,1770061921,,,,,,
2018-12-27T00:00:00,171047486,179190100,110485865,90471222,217762947,213031883,148889681,213705196,150090425,123655664,153644139,19327661,64168571,,,,,1855470840,,,,,,
2018-12-28T00:00:00,162386925,176868505,109426038,88553915,206902986,204377876,152150797,202463504,143841853,119461963,149838120,18559683,62266573,,,,,1797098738,,,,,,
2018-12-29T00:00:00,146125178,165229555,104589442,85579814,182283049,196999670,141613959,182276524,125577393,103268952,139599341,17812445,59525679,,,,,1650481001,,,,,,
2018-12-30T00:00:00,140997484,159258765,101061114,79058061,175821609,185796947,128583562,175402495,123645423,98385832,134379242,16820438,59179936,,,,,1578390908,,,,,,
2018-12-31T00:00:00,145459130,167427789,104122217,80266269,185161396,196572567,133366078,179799913,128866806,102482603,145141399,17867963,60256943,,,,,1646791073,,,,,,
2019-01-01T00:00:00,147101557,173558571,109625639,89856145,184166449,216938231,152717307,184098968,125059866,104932067,155460354,19335300,60811509,,,,,1723661963,,,,,,
2019-01-02T00:00:00,174349793,215502663,131338668,111918710,221518828,266015047,199883287,215404362,155304350,132205060,197544500,23951814,80236308,,,,,2125173390,,,,,,
2019-01-03T00:00:00,184426741,238804770,144696441,118656381,234306395,296568757,200182329,228766718,167459885,146994592,217384984,26664541,88719345,,,,,2293631879,,,,,,
2019-01-04T00:00:00,201865010,254097813,153433860,117761399,256512071,297958973,187961408,251587831,193250469,167483023,239228428,26788638,90814793,,,,,2438743716,,,,,,
2019-01-05T00:00:00,197065772,222571962,137841834,115033102,250892815,269716513,172911586,253400513,188431829,168020942,208773882,24066675,81799217,,,,,2290526642,,,,,,
2019-01-06T00:00:00,176193096,206965698,128725291,99729252,221871242,242863304,162138519,223064041,164007602,144753491,181999521,21713704,72813291,,,,,2046838052,,,,,,
2019-01-07T00:00:00,170887388,212001269,130907254,100296357,216451599,245713637,170085761,208589333,153285940,130120566,182377253,22234960,72452552,,,,,2015403869,,,,,,
2019-01-08T00:00:00,181369612,219173350,134871104,108307520,229699142,262270036,177077029,222414068,156704113,136262682,195699289,23706374,73938913,,,,,2121493232,,,,,,
2019-01-09T00:00:00,199179323,244208875,149329111,117659846,252282953,294829992,187407752,245560848,178093164,149875690,220923036,26602060,81375997,,,,,2347328647,,,,,,
2019-01-10T00:00:00,201745819,234180496,142993528,113147946,255321613,287906491,174000602,248925785,183508565,152740921,213929693,25985571,82458181,,,,,2316845211,,,,,,
2019-01-11T00:00:00,187469973,221461138,137830317,106040291,236019649,268978681,163261289,233342838,165914377,137347935,197343257,24189104,75766130,,,,,2154964979,,,,,,
2019-01-12T00:00:00,167733933,193285429,121335866,97854415,213561442,245929528,147348327,213667670,147971924,119389684,170769912,21964570,69772130,,,,,1930584830,,,,,,
2019-01-13T00:00:00,153974438,187509760,117812440,93970633,194084950,232039305,152760505,193128405,133998804,111101055,156660228,20756183,65995867,,,,,1813792573,,,,,,
2019-01-14T00:00:00,169562777,209297254,128996018,103399104,214612209,242192971,166132671,206870678,143035850,116833504,180498339,21921452,69369831,,,,,1972722658,,,,,,
2019-01-15T00:00:00,172619153,205755336,127031124,97906444,218662861,229565044,160428276,210786847,145075646,115361180,181277320,20799051,69047925,,,,,1954316207,,,,,,
2019-01-16T00:00:00,177716430,219231663,134645213,108921879,224938111,251272661,179138197,217409266,153403757,119706477,195530999,22729231,72141115,,,,,2076784999,,,,,,
2019-01-17T00:00:00,201250515,256399215,155917813,125083005,254835894,291486857,201474941,248296133,172633006,143721540,226566438,26304947,80646280,,,,,2384616584,,,,,,
2019-01-18T00:00:00,215969560,265909577,163236030,131285017,272177339,324877243,216402237,270702309,183471740,146322532,237359353,29148328,81357374,,,,,2538218639,,,,,,
2019-01-19T00:00:00,207017614,249371033,152993881,124493830,263684654,282143312,194614780,267041043,167619605,130271242,217841894,25164666,74131596,,,,,2356389150,,,,,,
2019-01-20T00:00:00,208773726,240882465,147473806,123580421,262671597,266897000,202769846,266946005,174775550,135722282,209306990,23837418,74884223,,,,,2338521329,,,,,,
2019-01-21T00:00:00,225098250,262430438,159030392,133018557,286306429,291673659,223077725,281562542,185403842,143913805,232727242,26321740,81358789,,,,,2531923410,,,,,,
2019-01-22T00:00:00,225524455,275462562,166205336,139700028,286658565,307161654,229138573,282667070,190471473,153647419,237599629,27698258,86639418,,,,,2608574440,,,,,,
2019-01-23T00:00:00,232332358,285693648,171527037,148192820,296016917,320158912,231478667,293449267,200816809,162373232,251713217,28853537,86642415,,,,,2709248836,,,,,,
2019-01-24T00:00:00,226118099,273809854,165039082,140145218,287535647,298453260,223483223,284133047,189701836,149086508,227129640,26925594,81007991,,,,,2572568999,,,,,,
2019-01-25T00:00:00,198021457,226070455,140402037,112159920,249213325,257252615,182867014,247284773,164395286,127208088,192252513,23151613,72294418,,,,,2192573514,,,,,,
2019-01-26T00:00:00,178841262,205351828,128205700,99263985,227959936,237862173,171402318,228987562,155345475,118779613,176262022,21254409,69740489,,,,,2019256772,,,,,,
2019-01-27T00:00:00,195834323,233516111,145116801,116144643,247388884,282624579,202802745,249519945,173829528,137030915,204800457,25227790,78264394,,,,,2292101115,,,,,,
2019-01-28T00:00:00,214281303,261485335,158628863,127044890,271473435,293140089,206884975,265452457,178620170,144806611,227959786,26452039,81562963,,,,,2457792916,,,,,,
2019-01-29T00:00:00,220271496,272016090,164021032,132008247,279781187,312366232,220531101,274227342,187177197,152525064,243953648,28161833,87836750,,,,,2574877219,,,,,,
2019-01-30T00:00:00,225709666,288497691,173000208,143349921,286905215,318600938,230745636,283008285,194923767,164478396,253514667,28717245,92511436,,,,,2683963071,,,,,,
2019-01-31T00:00:00,249946287,318341599,189618374,146507252,321921812,352963310,252453996,321627989,216757639,186265648,279107509,31771973,105312582,,,,,2972595970,,,,,,
2019-02-01T00:00:00,248129342,312128161,189411534,145742248,318856600,344106454,255790250,323379171,219551964,187952755,275213108,31242411,100019706,,,,,2951523704,,,,,,
2019-02-02T00:00:00,227059822,281053451,170771482,144909117,293007430,340108866,229468765,300591520,212210167,173562406,254025678,30609540,93084303,,,,,2750462547,,,,,,
2019-02-03T00:00:00,218273624,268819152,163495162,132641848,277875401,322683502,212992265,283814796,193923688,162444269,238570499,29085124,86876088,,,,,2591495418,,,,,,
2019-02-04T00:00:00,197269567,251956606,152540206,128229694,250558626,283308554,209837064,244201800,171394265,144998103,219743965,25957407,80617501,,,,,2360613358,,,,,,
2019-02-05T00:00:00,189764606,245474674,149163990,121045991,240793649,273245896,205637414,233933387,164846653,130800315,213034156,25052336,76092737,,,,,2268885804,,,,,,
2019-02-06T00:00:00,168954491,230914287,140903016,112067752,214407908,261589129,192032232,206982594,149605785,124181321,202713446,24004527,73734514,,,,,2102091002,,,,,,
2019-02-07T00:00:00,179552370,244205175,149378860,114301517,228177887,273793837,188879176,220413727,150150341,122845547,201299556,25103789,73302360,,,,,2171404142,,,,,,
2019-02-08T00:00:00,170577222,210207229,131325643,103673338,215760086,241324041,182176973,211598414,147609463,115084732,182867207,22062203,69993514,,,,,2004260065,,,,,,
2019-02-09T00:00:00,162866576,201669090,126388320,102433340,208348808,234715127,169127032,207829348,138397404,111035853,171448286,21246638,67494719,,,,,1923000541,,,,,,
2019-02-10T00:00:00,175563389,207957047,128974622,106597347,222172982,248576811,172740307,223086112,152142935,125986342,182948185,22503366,71862414,,,,,2041111859,,,,,,
2019-02-11T00:00:00,178392345,223862106,136266235,111534060,226354694,254363395,181788867,219425419,147174084,130192689,194769682,23358238,72587139,,,,,2100068953,,,,,,
2019-02-12T00:00:00,175304231,215176114,131316925,98388751,222652318,239690948,166467813,215583430,143704763,127329456,188851689,22040448,71300126,,,,,2017807012,,,,,,
2019-02-13T00:00:00,171133123,203143828,124644750,91068733,217268013,230549835,155045592,210115919,141994856,122805604,179178768,21215990,69521255,,,,,1937686266,,,,,,
2019-02-14T00:00:00,168587050,202673784,123848792,92013166,214084795,236196218,152128379,206972250,148570742,127102510,182948634,21725657,72879073,,,,,1949731050,,,,,,
2019-02-15T00:00:00,164914337,194038258,121059526,87270069,208416071,221160870,156220666,204649978,146501843,118511788,169457657,20255950,67841518,,,,,1880298531,,,,,,
2019-02-16T00:00:00,149380981,159911903,100961132,77644750,191076382,196464847,139240468,190339502,129070866,102140104,141987614,17842048,59913300,,,,,1655973897,,,,,,
2019-02-17T00:00:00,141325797,160418253,101059970,78416725,179050409,191662654,139462453,177773809,123741951,99859484,141030002,17433840,57508391,,,,,1608743738,,,,,,
2019-02-18T00:00:00,161655020,185703229,114701249,87208211,205603950,208468574,159190038,197947119,137662263,109121510,161754102,19235263,64007158,,,,,1812257686,,,,,,
2019-02-19T00:00:00,164704004,190501416,117514371,88669133,209551417,216212136,156848884,202007608,139908917,114651916,169281100,19935550,63462324,,,,,1853248776,,,,,,
